beta,bookValuePerShare,currentRatio,divGrowthRate3Year,dividendAmount,dividendDate,dividendPayAmount,dividendPayDate,dividendYield,epsChange,epsChangePercentTTM,epsChangeYear,epsTTM,grossMarginMRQ,grossMarginTTM,high52,interestCoverage,low52,ltDebtToEquity,marketCap,marketCapFloat,netProfitMarginMRQ,netProfitMarginTTM,operatingMarginMRQ,operatingMarginTTM,pbRatio,pcfRatio,peRatio,pegRatio,prRatio,quickRatio,returnOnAssets,returnOnEquity,returnOnInvestment,revChangeIn,revChangeTTM,revChangeYear,sharesOutstanding,shortIntDayToCover,shortIntToFloat,symbol,totalDebtToCapital,totalDebtToEquity,vol10DayAvg,vol1DayAvg,vol3MonthAvg
1.59333,0.0,0.9672,0.0,0.0,,0.0,,0.0,0.0,85.6223,103.8625,0.0,39.36446,25.24984,22.62,1.4218,4.37,0.0,778.4773,0.0,5.57717,0.0,19.3904,3.68883,0.0,20.68823,0.0,0.0,1.30733,0.82735,0.0,0.0,0.0,1.00018,0.0,0.0,6.38264,0.0,0.0,TRMD,112.0884,0.0,3346.0,18610.0,1991000.0
1.81897,5.06891,2.01737,0.0,0.3,2019-06-27 00:00:00.0,0.075,2019-08-15 00:00:00.0,5.71,0.0,0.0,0.0,0.0,26.7426,28.91609,9.79,1.47001,3.95,166.8694,90.95876,8.71774,2.5341,0.0,12.71429,8.04121,0.29893,4.52824,0.0,0.0,0.20848,0.0,0.0,0.0,0.0,0.0,5.27065,0.0,17.32548,0.0,0.0,TSQ,62.49726,166.8709,28865.0,28870.0,490580.0
2.01433,4.42442,1.05303,0.0,0.0,,0.0,,0.0,0.0,597.1048,6.16343,1.21352,54.67814,54.39422,44.55,6.51429,29.75,60.1014,10983.43,250.4007,7.78443,9.73231,10.76597,10.82139,4.00408,20.76263,35.96974,0.06024,3.46721,0.7744,5.82039,11.74877,7.37957,2.04965,14.02757,0.0,251.6251,0.0,0.0,TRMB,40.85303,69.10311,860433.0,860430.0,22495540.0
0.17491,0.0,6.22519,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,48.89901,56.06913,25.0,0.0,5.48,0.0,32.5535,4.61206,0.0,0.0,0.0,0.0,0.28574,0.0,0.0,0.0,0.68964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.33664,0.0,0.0,TST,0.0,0.0,98041.0,98040.0,860460.0
0.82563,11.19771,2.17447,0.0,0.52,2019-06-19 00:00:00.0,0.13,2019-07-01 00:00:00.0,0.41,0.0,24.28048,16.20629,3.26542,38.88902,38.38094,131.01,5.00057,75.58,177.6948,22425.77,174.0142,14.53606,13.54222,21.58176,21.04581,9.53168,23.36463,38.81277,1.598517,5.50248,2.13896,7.21192,25.17139,8.23975,1.61489,0.0,0.0,176.9431,0.0,0.0,TSS,64.20135,179.3401,1207830.0,1207830.0,38539680.0
0.92384,6.26195,1.00864,0.0,0.41,2019-01-04 00:00:00.0,0.13285,2018-08-22 00:00:00.0,2.66,0.0,79.63233,0.0,1.29892,53.29367,54.92296,17.68,4.63571,12.79,40.34347,7393.09,161.7401,2.86421,14.19166,10.70565,13.75995,1.40913,4.02613,11.60143,0.145687,1.66823,0.9757,7.01465,12.65124,8.7522,0.0,3.962,0.0,484.2065,0.0,0.0,TSU,31.99429,47.04648,957295.0,957300.0,18702350.0
2.19261,28.43543,0.62515,0.0,0.0,,0.0,,0.0,0.0,34.42817,0.0,5.31162,93.26575,94.28364,424.84,2.35095,183.25,72.19099,5223.396,7.66992,0.25496,8.79216,0.0,4.6274,14.831,45.21286,76.35524,2.217813,6.17262,0.0,8.75675,21.83333,12.19901,29.46534,27.01124,0.0,12.87915,0.0,0.0,TREE,55.50013,124.7197,157936.0,157940.0,3492020.0
1.24316,11.77586,2.14638,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,15.46006,9.86366,15.6,2.45332,6.69,53.09791,227.3657,21.06603,2.68744,0.0,5.84759,0.78942,1.21716,17.45878,0.0,0.0,0.80814,1.47636,0.0,0.0,0.0,0.0,7.65434,0.0,24.68683,0.0,0.0,TREC,35.59044,55.34189,33176.0,33180.0,966940.0
1.06796,3.74818,0.0,0.0,0.92,2019-05-30 00:00:00.0,0.23,2019-09-16 00:00:00.0,2.84,0.0,15.44246,0.0,2.17848,0.0,0.0,36.635,0.0,26.84,4.60458,2096.246,58.21836,22.78826,24.28129,26.3768,27.94427,1.3219,11.33143,14.86357,0.962513,3.48405,0.0,1.08452,9.2547,0.0,0.44423,7.58562,0.0,64.73891,0.0,0.0,TRMK,0.0,12.04301,312323.0,312320.0,5950240.0
1.23318,0.0,1.84779,0.0,0.0,,0.0,,0.0,0.0,65.27393,22.76722,0.0,17.28253,17.22867,46.7,0.0,22.38,13.90519,1153.68,29.37502,0.0,0.0,0.0,0.0,8.86813,258.963,0.0,0.0,3.59207,0.0,0.0,0.0,0.0,5.24927,24.63193,0.0,34.48969,0.0,0.0,TRUP,12.20769,13.90519,189828.0,189830.0,4869710.0
0.0,0.0,2.48142,0.0,0.5,2019-05-09 00:00:00.0,0.125,2019-08-19 00:00:00.0,7.56,0.0,37.80946,0.0,4.63467,27.87387,34.37649,41.3835,51.92352,5.55,10.75846,296.6346,34.90485,10.80843,14.32503,10.35943,21.87132,0.38107,0.90748,1.42621,0.037721,0.20346,2.38742,20.16372,31.11302,25.92138,0.0,31.25681,0.0,44.87665,0.0,0.0,TUSK,9.90123,10.98931,445385.0,445390.0,8249980.0
1.72437,50.54224,0.57847,0.0,3.64,2019-04-30 00:00:00.0,0.91,2019-08-15 00:00:00.0,9.77,0.0,11.4793,0.0,0.0,24.93694,22.31431,59.21,0.78792,33.55,117.9853,8664.357,227.7826,0.0,0.0,2.60503,2.02655,1.50519,11.86248,0.0,0.0,0.83893,0.48153,0.0,0.0,0.0,0.0,12.77585,0.0,232.4754,0.0,0.0,TRGP,49.35788,123.1036,2223498.0,2223500.0,48524890.0
3.15396,0.0,5.81674,0.0,0.18,2019-05-17 00:00:00.0,0.045,2019-09-03 00:00:00.0,1.59,0.0,100.0891,23.95118,0.00928,21.28205,26.37238,21.04,0.4,6.46,559.5486,1693.271,94.9689,0.0,2.26372,3.58974,9.62083,2.47548,7.2362,1221.983,12.208952,0.95827,4.71719,0.83472,0.2847,0.93963,0.0,0.28377,0.0,149.3185,0.0,0.0,TROX,83.23058,585.9375,1351364.0,1351360.0,40376960.0
1.05598,6.94981,0.0,0.0,3.04,2019-06-13 00:00:00.0,0.76,2019-06-28 00:00:00.0,2.87,0.0,18.25883,17.55082,7.68531,0.0,0.0,125.35,0.0,84.59,0.0,25047.48,229.9364,41.73887,35.29291,40.11904,43.00341,3.96813,12.15661,13.78214,0.754821,4.66268,0.0,23.94841,30.77238,29.06574,1.70881,6.36794,0.0,236.4754,0.0,0.0,TROW,0.0,0.0,1001885.0,1001890.0,21424060.0
0.74345,0.0,3.75571,0.0,0.0,,0.0,,0.0,0.0,77.71664,83.59129,0.0,100.0,47.49063,9.65,0.0,2.43,0.0,12.95767,5.18302,0.0,0.0,0.0,0.0,1.15868,0.0,0.0,0.0,29.4392,0.0,0.0,0.0,0.0,107.5878,0.0,0.0,5.22487,0.0,0.0,TROV,0.0,0.0,62979.0,62980.0,11438980.0
0.83933,14.93279,1.50904,0.0,0.9,2019-06-24 00:00:00.0,0.225,2019-07-11 00:00:00.0,1.33,0.0,2.98231,0.0,2.71172,33.39771,34.40547,75.13,28.08422,52.97,89.54422,7199.279,105.8562,12.01306,10.60626,14.31599,12.45125,8.94,19.59878,24.94358,8.363845,2.60832,0.7828,14.27416,40.98337,22.45351,59.55327,8.66188,0.0,106.4352,0.0,0.0,TTC,50.17948,100.7205,405588.0,405590.0,8499120.0
0.0,0.0,1.61953,0.0,0.0,,0.0,,0.0,0.0,52.99652,5.36784,1.92055,72.18627,75.644,257.995,17.02703,83.66,0.0,10101.59,36.42173,8.39016,17.40514,4.68645,20.10542,23.50126,97.83816,118.1328,2.229067,19.70608,0.0,9.79679,25.77416,23.22157,0.0,50.53255,0.0,44.52395,0.0,0.0,TTD,0.0,0.0,1270862.0,1270860.0,34824000.0
1.7771,0.0,1.87145,0.0,0.0,,0.0,,0.0,0.0,0.0,18.42442,0.0,14.91663,16.70869,5.105,0.10745,1.29,519.8697,194.6944,120.4869,0.0,0.0,0.7931,3.31745,1.17141,2.55213,0.0,0.0,0.18665,1.15703,0.0,0.0,0.0,0.0,36.7007,0.0,125.6093,0.0,0.0,TTI,74.22679,519.9581,383043.0,383040.0,11348410.0
1.72141,0.0,2.00339,0.0,0.0,,0.0,,0.0,0.0,64.01342,0.0,0.0,36.25773,35.01809,3.55,0.0,1.46,19.28503,77.07196,42.02425,0.0,0.0,0.0,0.0,0.42253,4.93292,0.0,0.0,0.07652,0.15925,0.0,0.0,0.0,0.0,0.76898,0.0,46.71028,0.0,0.0,TUES,16.16718,19.28503,142723.0,142720.0,5548720.0
1.56254,73.08525,0.0,0.0,0.0,,0.0,,0.0,0.0,16.517,0.0,4.18965,44.66745,44.49281,21.16,6.33216,10.29,0.0,7262.007,478.7508,5.13339,6.24414,9.39049,10.62148,0.0,1.74017,2.73054,0.165317,0.1932,0.0,0.0,0.0,0.0,15.53568,12.61226,0.0,679.1702,0.0,0.0,TTM,0.0,0.0,1266385.0,1266380.0,33520240.0
2.33763,0.0,4.21984,0.0,0.0,,0.0,,0.0,0.0,48.42798,0.0,0.0,0.0,25.25098,6.98,0.0,1.03,19.94127,262.9801,188.0013,0.0,0.0,0.0,0.0,1.79001,0.0,0.0,0.0,12.22254,3.44179,0.0,0.0,0.0,0.0,116.6331,0.0,217.3389,0.0,0.0,TRXC,16.62586,19.94127,2078733.0,2078730.0,51204230.0
1.94884,0.0,3.00437,0.0,0.0,,0.0,,0.0,0.0,65.70669,0.0,1.37114,29.85921,33.11962,27.97,15.81069,13.33,25.40761,180.1045,10.10139,5.92483,5.60086,9.00026,8.85098,0.96786,7.04745,10.02815,0.15262,0.59247,1.15589,5.93837,10.54847,7.56555,0.0,37.83224,0.0,13.09851,0.0,0.0,TWIN,20.88826,26.48238,33480.0,33480.0,562700.0
1.16822,0.0,2.512,0.0,0.0,,1.0,2017-07-14 00:00:00.0,0.0,0.0,0.0,0.0,0.0,14.41637,15.61519,9.4,0.0,4.5,0.0,9.16283,0.85473,0.0,0.0,0.0,0.0,1.2235,0.0,0.0,0.0,0.14284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.96206,0.0,0.0,TSRI,0.0,0.0,3076.0,3080.0,39330.0
0.0,0.0,0.0,0.0,1.63,2019-05-23 00:00:00.0,0.4075,2019-09-03 00:00:00.0,11.49,0.0,0.0,0.0,0.0,0.0,0.0,19.4,0.0,11.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TTP,0.0,0.0,41999.0,0.0,0.0
1.61286,12.62545,1.59017,0.0,0.2,2019-05-03 00:00:00.0,0.05,2019-08-19 00:00:00.0,5.13,0.0,0.0,0.0,0.14485,71.15801,70.57316,9.5,2.9591,3.7,33.09453,202.9189,38.1851,1.51885,2.13892,3.32996,4.22658,1.35481,5.49752,26.9244,0.0,0.5748,0.29932,2.14327,5.06512,2.7278,3.52723,2.74419,0.0,52.03048,0.0,0.0,TTS,24.91914,33.18974,405200.0,405200.0,8459290.0
0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.08,0.0,21.7217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TTTN,0.0,0.0,1830.0,0.0,0.0
0.0,0.0,1.79799,0.0,0.0,,0.0,,0.0,0.0,0.0,44.07165,0.0,31.64586,33.2657,91.16,0.0,40.86,118.6333,1084.245,19.21256,0.0,0.0,0.0,0.0,5.91845,0.0,0.0,0.0,4.89977,1.7321,0.0,0.0,0.0,6.36713,48.06426,0.0,21.98835,0.0,0.0,TRHC,54.35367,119.0757,503453.0,503450.0,7879470.0
0.74335,13.04666,2.03197,0.0,0.0,,0.0,,0.0,0.0,29.28286,7.53362,0.95041,25.94341,24.45214,27.0,14.536,17.3,32.03589,186.8752,6.39712,5.97847,4.4407,8.16758,6.35744,3.09452,13.83646,26.92522,0.919487,1.16145,1.38616,7.07244,12.87643,9.0014,8.87002,3.71082,0.0,7.30266,0.0,0.0,TRNS,26.04673,35.22053,46868.0,46870.0,551670.0
0.0,0.0,0.93161,0.0,0.1,2019-07-08 00:00:00.0,0.0,,0.34,0.0,0.0,55.46968,2.03364,69.255,69.82742,33.98,5.21554,1.57,87.41866,1248.416,39.78022,14.58663,16.85188,25.12372,27.80979,3.1009,12.44819,14.93873,0.0,2.75368,0.88293,0.0,0.0,0.0,8.26497,0.0,0.0,41.09335,0.0,0.0,TRWH,52.0291,108.4597,475001.0,475000.0,0.0
0.99411,0.0,0.82269,0.0,1.08,2019-06-18 00:00:00.0,0.27,2019-07-08 00:00:00.0,5.65,0.0,118.5306,8.65629,4.18331,66.91976,66.52105,42.85,6.60417,18.19,0.0,931.3593,48.1369,7.57234,10.31076,11.94336,15.33956,0.0,18.26195,4.56815,0.03854,0.46235,0.48513,14.4056,0.0,30.61164,0.0,0.0,0.0,48.73675,0.0,0.0,TUP,123.3859,0.0,531281.0,531280.0,13434920.0
0.0,0.0,1.03167,0.0,0.0,,0.0,,0.0,0.0,51.82204,89.75668,0.0,45.43782,43.89027,19.348,0.0,0.175,5.64853,5.41911,27.06914,0.0,0.0,0.0,0.0,0.13192,0.0,0.0,0.0,0.40277,0.51206,0.0,0.0,0.0,61.8943,234.7446,0.0,30.42737,0.0,0.0,TRNX,8.24877,8.99036,1707988.0,1707990.0,37903100.0
0.0,0.0,0.0,0.0,0.668173,2019-06-17 00:00:00.0,0.591813,2019-12-23 00:00:00.0,2.86,0.0,0.0,0.0,0.0,0.0,0.0,31.53,0.0,18.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.19244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TUR,0.0,0.0,613239.0,0.0,0.0
0.47422,6.22552,0.0,0.0,0.52,2019-05-30 00:00:00.0,0.13,2019-09-17 00:00:00.0,2.68,0.0,52.77628,0.67306,2.51566,0.0,0.0,23.999,0.0,18.8,15.25707,63.45032,2.59278,19.21,21.50131,22.46108,25.41253,0.75149,0.0,7.71169,0.14612,1.65667,0.0,1.00495,10.32492,0.0,0.0,26.97451,0.0,3.27063,0.0,0.0,UBOH,0.0,15.25707,1742.0,1740.0,51670.0
0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.56,0.0,9.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TZAC,0.0,0.0,343.0,0.0,0.0
0.0,0.0,0.48027,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.39506,72.76773,68.13877,2.42,4.07662,0.2222,0.0,46.58246,194.047,14.98337,8.35171,50.89018,44.52133,0.0,0.16416,0.59738,0.0,0.04963,0.41695,4.55776,0.0,5.47829,0.0,4.71924,0.0,197.3833,0.0,0.0,UPL,174.2227,0.0,1939892.0,1939890.0,29326830.0
1.17707,0.0,1.12832,0.0,3.84,2019-05-17 00:00:00.0,0.96,2019-09-05 00:00:00.0,3.95,0.0,0.0,0.0,5.2394,78.22844,76.80787,125.0885,7.57647,89.89,587.7416,83605.2,697.4871,6.47436,6.33726,8.12354,9.59281,24.09339,12.4117,18.53838,0.0,1.16267,0.0,9.44211,189.4409,12.63762,0.0,5.45551,0.0,860.7556,0.0,0.0,UPS,86.92357,668.1857,3088319.0,3088320.0,65500240.0
0.0,0.0,0.0,0.0,1.94,2019-06-03 00:00:00.0,0.170445,2019-07-08 00:00:00.0,3.42,0.0,0.0,0.0,0.0,0.0,0.0,57.01,0.0,52.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USIG,0.0,0.0,649066.0,0.0,0.0
0.97426,1.68898,2.31739,0.0,0.464,2019-06-28 00:00:00.0,0.116,2019-07-19 00:00:00.0,2.74,0.0,345.024,314.5299,0.37817,79.63237,82.54173,22.3,3.72747,15.29,21.63913,701.2798,40.11582,5.17953,6.68241,6.81128,12.76873,2.17143,24.35422,44.82111,0.129907,2.90493,0.0,3.14739,4.59022,3.50908,0.0,0.58457,0.0,41.37344,0.0,0.0,TYPE,17.78961,21.63913,284061.0,284060.0,7161750.0
1.39349,0.0,0.39421,0.0,0.0,,0.0,,0.0,0.0,146.3022,0.0,0.00864,0.0,0.0,1.05,0.0,0.415,8.92294,37.62126,42.86806,0.0,7.0679,0.0,2.90411,3.4749,26.08765,63.63426,0.434951,4.15344,0.16398,3.76061,5.71501,4.90018,9.00728,0.0,0.0,68.42717,0.0,0.0,UAMY,14.58001,17.06862,36702.0,36700.0,871160.0
0.81757,2.32249,0.0,0.0,2.72,2019-06-21 00:00:00.0,0.68,2019-07-02 00:00:00.0,3.18,0.0,0.0,0.0,1.36969,73.35705,73.16203,91.53,2.75155,58.7,136.7351,1177.068,12.70468,22.03851,24.4898,22.03851,24.4898,6.07904,26.6299,62.5105,0.0,15.3298,0.0,3.8429,9.28632,4.01206,2.02861,4.98516,0.0,13.74759,0.0,0.0,UHT,57.75869,136.7351,92694.0,92690.0,1035760.0
1.0311,12.28165,1.18329,0.0,0.4,2019-05-31 00:00:00.0,0.1,2019-09-17 00:00:00.0,0.31,0.0,8.9948,8.70237,8.43623,0.0,0.0,142.215,8.58822,109.37,69.71267,11595.4,80.50936,8.46522,7.35238,12.13943,10.85378,2.11506,9.19835,15.24852,1.695259,1.06486,1.0928,7.03996,14.62955,8.27153,1.8114,3.85931,0.0,90.14003,0.0,0.0,UHS,41.20524,71.0258,566447.0,566450.0,15695880.0
0.64751,3.87493,0.0,0.0,0.48,2019-04-25 00:00:00.0,0.12,2019-08-08 00:00:00.0,3.49,0.0,0.0,0.0,1.11335,0.0,0.0,18.2,0.0,12.82,11.08427,704.0425,50.50827,22.63533,24.86936,26.26572,25.87025,0.97177,10.2302,12.36808,0.0,3.08389,0.0,0.78808,8.013,0.0,1.37214,15.60867,0.0,51.12873,0.0,0.0,UBNK,0.0,13.00073,162859.0,162860.0,4518680.0
1.38031,0.0,0.91803,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,19.56083,23.27563,1.68,0.0,0.8,0.0,93.33487,41.97295,0.0,0.0,0.0,0.0,22.29667,0.0,0.0,0.0,5.74476,0.46563,0.0,0.0,0.0,0.0,93.98695,0.0,56.56659,0.0,0.0,UQM,52.71102,111.4658,260842.0,260840.0,5649020.0
0.3309,7.66957,0.0,0.0,0.44,2019-04-05 00:00:00.0,0.11,2019-07-17 00:00:00.0,4.13,0.0,34.61001,26.57624,0.87654,0.0,0.0,11.5,0.0,9.18,9.40167,180.6776,13.34495,36.48366,36.93049,51.26104,51.02847,1.6249,11.12616,12.16145,0.351385,4.48844,0.0,1.63466,13.84803,0.0,6.05783,12.11144,0.0,16.94912,0.0,0.0,UBFO,0.0,9.40167,24089.0,24090.0,379720.0
1.47898,24.9225,2.04218,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.37418,22.98148,22.1194,31.23,2.21827,16.33,207.4116,3564.21,156.6298,0.0,0.57791,0.0,2.62204,2.00095,15.05156,56.12272,0.0,0.41279,1.45174,0.74024,3.38684,0.96442,9.57792,2.63405,0.0,169.7243,0.0,0.0,UNVR,67.65641,209.1802,1646211.0,1646210.0,35696200.0
1.30817,20.31867,5.03392,0.0,1.0,2019-05-17 00:00:00.0,0.25,2019-08-28 00:00:00.0,0.78,0.0,18.5989,0.0,4.43567,46.62158,45.8749,174.95,29.63069,79.55,233.3472,9027.35,13.61992,30.99213,28.09795,35.84874,33.32492,47.98866,27.40543,28.83443,1.55033,7.88504,3.39759,32.6357,135.7295,39.04361,0.0,17.33844,0.0,70.58131,0.0,0.0,UBNT,71.26384,247.9936,314343.0,314340.0,9784330.0
0.0,0.0,0.0,0.0,0.549655,2019-06-17 00:00:00.0,0.475919,2019-12-23 00:00:00.0,4.13,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,13.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UAE,0.0,0.0,44947.0,0.0,0.0
0.95029,9.25175,4.09359,0.0,0.0,,0.0,,0.0,0.0,269.8217,0.0,1.43121,26.92511,28.17368,11.97,109.6,6.3,0.0,135.0386,15.13522,2.37793,28.04838,2.90223,5.71907,1.29821,5.27433,5.99493,0.022218,1.62691,2.34902,21.16185,24.78981,24.23198,0.0,0.0,0.0,15.73877,0.0,0.0,ULBI,0.0,0.0,51863.0,51860.0,1043500.0
2.0985,10.44608,1.72923,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,13.22489,13.30853,44.94,0.92629,8.32,200.1629,450.0962,52.22865,0.54966,0.0,1.16863,0.0,0.28483,0.0,0.0,0.0,0.02561,0.67557,0.0,0.0,0.0,0.0,76.15444,0.0,52.70448,0.0,0.0,UNFI,67.65438,208.8873,1578485.0,1578490.0,23082660.0
1.40565,0.0,1.40074,0.0,0.0,,0.0,,0.0,0.0,120.1353,0.0,0.15414,21.54355,22.57858,20.95,2.78571,8.98,0.0,517.1561,50.52308,0.0,0.72536,6.16556,8.0074,0.0,2.92179,64.81121,0.539485,0.18388,1.37185,0.81629,0.0,1.28824,0.0,0.95847,0.0,51.76738,0.0,0.0,UIS,0.0,0.0,712461.0,712460.0,14888420.0
1.08478,35.1975,0.49612,0.0,0.0,,0.0,,0.0,0.0,25.08469,113.8383,8.30097,60.4964,60.47301,97.85,3.74453,67.94,132.3199,22381.79,262.1894,3.04516,5.42045,5.16216,8.38748,2.2933,4.95721,10.247,0.408496,0.53468,0.43274,4.79415,25.0193,6.96664,0.0,9.03881,0.0,263.1294,0.0,0.0,UAL,59.33792,145.9294,2283671.0,2283670.0,51879660.0
0.97276,0.0,1.5416,0.0,0.28,2019-05-03 00:00:00.0,0.0,,7.93,0.0,54.53598,68.09181,0.0,36.27072,32.47185,4.35,0.63214,2.96,131.169,415.7485,74.02719,0.0,0.0,10.27397,5.2807,0.86587,11.98883,0.0,0.0,1.14501,0.95869,0.0,0.0,0.0,0.0,11.60509,0.0,113.283,0.0,0.0,UAN,56.74161,131.169,79710.0,79710.0,2420160.0
1.22295,0.0,3.68272,0.0,3.08,2019-05-03 00:00:00.0,0.77,2019-08-20 00:00:00.0,2.76,0.0,37.83342,0.0,5.50854,62.91041,64.73154,119.32,36.28947,87.7,59.36143,104591.2,935.3632,33.86199,34.83867,38.3695,41.97832,12.28517,16.30671,20.23767,0.534915,6.7093,2.69569,31.07868,56.28099,35.11687,0.0,1.57024,0.0,938.2062,0.0,0.0,TXN,40.53469,68.16528,4094153.0,4094150.0,101005210.0
0.93735,1.37926,1.22905,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,12.10051,0.99,0.0,0.5401,17.38812,146.6742,154.5579,0.0,0.0,0.0,0.0,3.0816,0.0,0.0,0.0,16.98404,0.53103,0.0,0.0,0.0,34271.43,0.0,0.0,159.7294,0.0,0.0,URG,22.01307,28.22662,424250.0,424250.0,9788610.0
2.61005,16.55156,0.76854,0.0,0.0,,0.0,,0.0,0.0,55.3251,1.83006,13.27458,35.94709,41.26928,173.0,2.49669,94.28,316.3259,10112.63,78.17914,8.26641,12.97746,17.38309,23.47568,3.00352,3.52234,9.6892,0.175132,1.1996,0.71358,6.5757,34.01212,7.44344,0.0,20.10258,0.0,78.6241,0.0,0.0,URI,77.47146,343.8815,1025902.0,1025900.0,27807780.0
1.73734,7.23545,1.94726,0.0,0.08,2019-06-13 00:00:00.0,0.02,2019-07-01 00:00:00.0,0.16,0.0,94.60043,5.61802,4.84197,17.11161,16.99674,72.87,5.35714,43.27,67.32276,12012.86,232.1645,5.75748,8.69061,7.23705,10.58397,2.29497,7.36082,10.65888,0.112673,0.87144,0.76807,8.13638,21.93135,10.57043,0.0,0.0,0.0,232.7623,0.0,0.0,TXT,42.61432,74.25951,1275214.0,1275210.0,31787370.0
0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.28,0.0,15.762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UBIO,0.0,0.0,36026.0,0.0,0.0
0.47165,1.41176,0.0,0.0,1.1,2019-07-03 00:00:00.0,0.275,2019-07-19 00:00:00.0,5.2,0.0,6.52318,0.0,0.57661,66.01056,66.99553,23.16,4.21187,18.5,57.89544,802.5473,31.53221,29.04383,29.12752,38.08649,37.83594,2.24362,14.55419,36.69725,5.625669,5.98469,0.0,3.8614,5.76709,4.21379,0.0,0.0,0.0,39.86245,0.0,0.0,UBA,33.68842,57.89544,82267.0,82270.0,2067420.0
1.14847,19.64023,2.70885,0.0,0.2,2019-02-27 00:00:00.0,0.05,2019-06-07 00:00:00.0,7.19,0.0,0.0,0.0,0.19265,21.03026,21.87947,8.89,0.93394,2.68,106.4052,27.57719,8.22891,0.0,1.14749,2.37351,3.98852,0.57163,3.20117,14.63794,0.0,0.16506,1.85887,1.54051,3.86384,1.85003,0.0,0.0,0.0,9.77915,0.0,0.0,UFAB,52.94792,112.5304,9758.0,9760.0,218760.0
1.15546,0.0,0.0,0.0,0.68,2019-04-25 00:00:00.0,0.17,2019-09-10 00:00:00.0,10.86,0.0,0.0,0.0,0.0,0.0,0.0,6.87,0.0,4.9,0.0,1233.235,196.8377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197.0023,0.0,0.0,USA,0.0,0.0,585247.0,585250.0,14309930.0
1.28401,0.0,0.0,0.0,2.62,2019-05-23 00:00:00.0,0.655,2019-09-03 00:00:00.0,11.89,0.0,0.0,0.0,1.88695,0.0,0.0,30.2,0.0,18.3633,51.60554,1182.117,53.46854,0.0,0.0,0.0,0.0,0.93796,0.0,11.68022,0.0,0.0,0.0,4.40814,7.89198,4.46809,183.0828,0.0,0.0,53.63505,0.0,0.0,TYG,34.03935,51.60554,113594.0,113590.0,3357250.0
0.97712,14.74915,1.93126,0.0,0.0,,0.0,,0.0,0.0,12.3291,20.72329,11.51125,36.99577,36.0534,365.535,0.0,224.4301,0.0,20383.63,55.93461,11.02799,9.92461,13.628,12.74987,10.52175,21.03841,30.29124,2.45689,2.94732,0.73574,17.62535,36.85282,22.88746,0.0,13.13012,0.0,58.45774,0.0,0.0,ULTA,0.0,0.0,770562.0,770560.0,15091700.0
0.0,85.92695,24.16026,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.49,0.0,31.89,0.0,683.2069,18.77593,0.0,0.0,0.0,0.0,2.84702,0.0,0.0,0.0,1055.961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.79144,0.0,0.0,URGN,0.0,0.0,152882.0,152880.0,2677860.0
